dos|shell_config|f|f
dos|sod_conflict_audit|f|f
dos|sso_identities|f|f
dos|sso_providers|f|f
dos|sso_role_mappings|f|f
dos|sso_sessions|f|f
dos|system_events|f|f
dos|team_members|f|f
dos|team_raci_assignments|f|f
dos|teams|t|t
dos|tenant_config_versions|f|f
dos|tenant_config_versions_legacy|f|f
dos|tenant_dashboard_widget_pins|f|f
dos|tenant_feature_flag_overrides|f|f
dos|tenant_memberships|f|f
dos|tenant_migrations|f|f
dos|tenant_product_activation|f|f
dos|tenant_settings|f|f
dos|tenant_settings_legacy|f|f
dos|tenants|f|f
dos|training_courses|f|f
dos|training_enrollments|f|f
dos|training_programs|f|f
dos|user_org_scope|f|f
dos|user_roles|f|f
dos|users|f|f
dos|vendor_engagement_scores|f|f
dos|vendors|f|f
dos|widgets|f|f
dos|work_items|f|f
dos|workflow_approvals|f|f
dos|workflow_instances|f|f
dos|workflow_schedules|f|f
dos|workflow_sla_configs|f|f
dos|workflow_tasks|f|f
dos|workflow_templates|f|f
dos|workspace_config|f|f
dos|workspaces|f|f
onb|ai_suggestions|f|f
onb|answers|f|f
onb|blockers|f|f
onb|feedback|f|f
onb|inferred_facts|f|f
onb|pack_modules|f|f
onb|product_packs|f|f
onb|recommendations|f|f
onb|scores|f|f
onb|session_stages|f|f
onb|stage_definitions|f|f
onb|startup_checklist|f|f
onb|templates|f|f
onb|translations|f|f
onb|ui_configs|f|f
platform_dauth|access_profiles|f|f
platform_dauth|access_profiles_legacy|f|f
platform_dauth|access_snapshots|f|f
platform_dauth|active_sessions|f|f
platform_dauth|actors|f|f
platform_dauth|api_keys|f|f
platform_dauth|approval_matrix_rules_template|f|f
platform_dauth|authorization_audit_log|f|f
platform_dauth|authz_decision_log|f|f
platform_dauth|delegations|f|f
platform_dauth|functional_roles|f|f
platform_dauth|invitations|f|f
platform_dauth|jwt_signing_keys|f|f
platform_dauth|keycloak_event_bridge_cursor|f|f
platform_dauth|keycloak_event_log|f|f
platform_dauth|lifecycle_auth_log_template|f|f
platform_dauth|lockout_state|f|f
platform_dauth|login_attempts|f|f
platform_dauth|mfa_recovery_codes|f|f
platform_dauth|oauth_clients|f|f
platform_dauth|oauth_grants|f|f
platform_dauth|password_policies|f|f
platform_dauth|permissions|f|f
platform_dauth|refresh_token_families|f|f
platform_dauth|role_permissions|f|f
platform_dauth|scim_api_tokens|f|f
platform_dauth|security_events|f|f
platform_dauth|sessions|f|f
platform_dauth|sessions_legacy|f|f
platform_dauth|sign_off_authorities_template|f|f
platform_dauth|sod_conflict_audit_template|f|f
platform_dauth|sod_rules|f|f
platform_dauth|token_blacklist|f|f
platform_dauth|user_access_profiles|f|f
platform_dauth|user_access_profiles_legacy|f|f
platform_dauth|user_mfa|f|f
platform_dauth|user_role_assignments|t|t
platform_dnoc|circuit_breaker_state|f|f
platform_dnoc|error_budget_snapshots|f|f
platform_dnoc|health_checks|f|f
platform_dnoc|logs|f|f
platform_dnoc|metrics|f|f
platform_dnoc|rate_limit_policies|f|f
platform_dnoc|route_hits|f|f
platform_dnoc|routes|f|f
platform_dnoc|service_dependencies|f|f
platform_dnoc|service_deployments|f|f
platform_dnoc|traces|f|f
platform_dos|event_outbox|f|f
platform_dos|feature_flag_overrides|f|f
platform_dos|feature_flags|f|f
platform_dos|idempotency_keys|f|f
platform_dos|migrations_applied|f|f
platform_dos|module_config|f|f
platform_dos|module_permissions|f|f
platform_dos|module_versions|f|f
platform_dos|modules_registry|f|f
platform_dos|outbox|f|f
platform_dos|platform_events_log|f|f
platform_dos|product_bundles|f|f
platform_dos|product_modules|f|f
platform_dos|product_services|f|f
platform_dos|products_registry|f|f
platform_dos|scheduled_job_runs|f|f
platform_dos|scheduled_jobs|f|f
platform_dos|services_registry|f|f
platform_dos|tenant_config|f|f
platform_dos|tenant_product_modules|f|f
platform_dos|tenant_products|f|f
platform_dos|tenant_provisioning_jobs|f|f
platform_dos|tenant_secrets_ref|f|f
platform_dos|tenant_services|f|f
platform_dos|tenants_registry|f|f
platform_dsoc|alerts|f|f
platform_dsoc|anomaly_signals|f|f
platform_dsoc|audit_log|f|f
platform_dsoc|detection_rules|f|f
platform_dsoc|incidents|f|f
platform_dsoc|investigation_notes|f|f
platform_dsoc|posture_findings|f|f
platform_dsoc|posture_snapshots|f|f
platform_dsoc|sod_violations|f|f
platform_dsoc|threat_indicators|f|f
public|active_alerts|f|f
public|agent_credentials|t|t
public|agent_feedback_log|f|f
public|agent_monitoring_targets|f|f
public|agent_performance_log|f|f
public|agent_priority_weights|f|f
public|agent_sod_policies|t|t
public|agent_tool_permissions|t|t
public|agrc_metrics_snapshots|f|f
public|agrc_os_cycle_log|f|f
public|ai_activity_alerts|f|f
public|ai_agent_registry|f|f
public|ai_alert_rules|f|f
public|ai_budgets|f|f
public|ai_employee_kpi_snapshots|t|f
public|ai_employee_reports|t|f
public|ai_employee_shifts|t|f
public|ai_impact_assessments|f|f
public|ai_smoke_scores|f|f
public|ai_system_registry|f|f
public|alert_definitions|f|f
public|alert_handler_registry|f|f
public|api_keys|f|f
public|approval_chains|f|f
public|approval_requests|f|f
public|approval_steps_log|f|f
public|as_built_ledger|f|f
public|asset_classification_scheme|f|f
public|asset_ownership_matrix|f|f
public|audit_trail_global|f|f
public|autonomous_engine_log|f|f
public|bcp_bia_templates|f|f
public|bcp_crisis_teams|f|f
public|bcp_exercise_schedule|f|f
public|bcp_rto_rpo_defaults|f|f
public|compliance_export_jobs|f|f
public|compliance_module_config|f|f
public|compliance_user_view_preferences|f|f
public|conditional_access_policies|f|f
public|config_runtime_overrides|f|f
public|content_packs|f|f
public|contract_catalog|f|f
public|contract_catalog_legacy|f|f
public|copilot_leads|f|f
public|copilot_messages|f|f
